order_date,category,price
2024-06-09,Snacks,31.17
2024-02-21,Tea,34.93
2020-09-26,Cold Drinks,45.08
2020-11-26,Pizza,47.37
2022-03-10,Cold Drinks,41.59
2023-05-13,Cake,24.72
2024-03-10,Cake,19.23
2022-03-23,Pizza,9.64
2024-04-30,Coffee,39.97
2020-06-27,Pizza,42.79
2024-02-17,Coffee,18.97
2024-05-29,Merchandise,6.75
2023-05-02,Cold Drinks,45.52
2024-04-02,Merchandise,38.88
2023-08-23,Cold Drinks,8.51
2021-03-27,Cold Drinks,16.73
2023-08-19,Coffee,26.6
2020-02-11,Coffee,32.61
2020-10-11,Cold Drinks,49.88
2023-08-15,Cake,7.62
2021-06-01,Cake,10.14
2022-12-10,Cold Drinks,8.47
2022-03-04,Cold Drinks,37.52
2021-10-20,Coffee,32.57
2022-06-30,Cold Drinks,47.89
2023-06-28,Cake,34.69
2021-05-19,Coffee,9.51
2024-06-14,Cake,25.44
2021-10-01,Coffee,42.52
2020-02-14,Tea,37.72
2023-08-03,Pizza,15.1
2021-03-12,Coffee,36.72
2024-10-07,Cold Drinks,22.7
2021-01-30,Tea,37.64
2024-11-18,Snacks,21.8
2024-03-09,Tea,23.62
2020-09-03,Pizza,15.58
2021-10-05,Snacks,11.01
2022-01-04,Pizza,11.38
2024-05-29,Merchandise,46.77
2021-04-27,Cold Drinks,22.41
2021-11-22,Cake,48.2
2022-11-28,Merchandise,21.06
2023-07-23,Pizza,26.74
2023-12-31,Cold Drinks,7.52
2024-03-23,Coffee,15.64
2022-09-29,Tea,31.95
2020-05-07,Pizza,11.25
2021-07-30,Snacks,43.27
2021-02-03,Snacks,15.65
2020-06-10,Cold Drinks,38.58
2022-04-17,Tea,37.62
2020-01-15,Coffee,10.3
2020-12-17,Cold Drinks,39.12
2020-06-03,Tea,11.88
2022-03-06,Merchandise,25.97
2020-07-30,Merchandise,15.13
2022-07-18,Cold Drinks,22.3
2020-08-02,Cold Drinks,6.41
2022-06-27,Coffee,25.95
2022-10-09,Tea,46.61
2023-09-21,Cold Drinks,34.76
2023-06-27,Cold Drinks,14.91
2023-10-31,Merchandise,48.35
2024-03-01,Snacks,16.44
2021-12-26,Snacks,40.2
2020-02-16,Cake,36.33
2023-11-01,Tea,26.22
2021-10-23,Coffee,13.39
2025-02-05,Snacks,7.59
2024-08-16,Snacks,35.8
2023-05-27,Pizza,49.54
2022-03-24,Cold Drinks,45.97
2025-02-27,Merchandise,14.13
2024-06-04,Snacks,10.11
2022-10-22,Pizza,7.82
2021-04-30,Pizza,40.37
2023-10-16,Tea,29.6
2021-11-02,Tea,31.17
2021-02-23,Cold Drinks,42.04
2024-05-07,Cold Drinks,28.25
2022-03-03,Cake,11.13
2021-09-02,Merchandise,5.28
2023-12-03,Cold Drinks,30.58
2023-03-03,Tea,41.27
2025-02-25,Tea,45.49
2023-06-01,Cold Drinks,42.02
2020-12-31,Merchandise,22.78
2024-05-08,Merchandise,6.92
2021-08-29,Merchandise,17.19
2025-02-15,Merchandise,12.14
2022-08-02,Cold Drinks,31.5
2022-09-12,Cake,46.75
2022-04-01,Cold Drinks,23.85
2021-10-28,Pizza,38.88
2023-03-09,Snacks,16.45
2024-04-03,Coffee,6.86
2022-10-04,Merchandise,22.28
2023-12-22,Tea,21.45
2022-02-23,Cold Drinks,28.23
2020-10-06,Coffee,13.5
2021-06-06,Pizza,10.48
2025-02-28,Cold Drinks,34.83
2022-09-10,Cake,35.88
2021-11-16,Coffee,5.88
2020-12-21,Coffee,47.97
2023-03-03,Snacks,9.65
2023-02-14,Snacks,48.41
2022-02-01,Merchandise,27.32
2020-12-15,Cold Drinks,44.26
2022-12-01,Tea,8.05
2020-03-11,Merchandise,23.83
2022-11-05,Coffee,18.25
2025-03-03,Merchandise,28.09
2020-10-10,Cold Drinks,7.18
2023-01-27,Coffee,48.84
2024-07-23,Pizza,42.32
2024-12-22,Pizza,18.59
2020-11-27,Tea,13.63
2023-03-30,Cake,13.69
2024-01-24,Coffee,23.58
2024-09-08,Pizza,37.77
2021-11-07,Pizza,27.78
2020-09-20,Cold Drinks,22.63
2024-06-01,Pizza,22.86
2020-03-31,Cake,7.17
2024-08-05,Snacks,9.57
2025-02-14,Merchandise,17.35
2022-04-09,Merchandise,31.72
2020-10-26,Pizza,14.61
2023-11-11,Pizza,19.67
2024-06-08,Cake,24.6
2024-08-22,Cold Drinks,24.55
2025-01-09,Snacks,49.48
2024-11-18,Pizza,16.32
2022-04-21,Pizza,9.53
2024-08-14,Snacks,6.85
2023-06-07,Snacks,37.48
2024-04-12,Coffee,17.08
2022-03-20,Cold Drinks,46.19
2023-09-09,Snacks,36.09
2024-08-20,Cake,13.14
2024-10-19,Cake,30.62
2021-03-28,Tea,21.18
2022-03-05,Pizza,43.17
2025-01-02,Merchandise,38.58
2023-11-15,Merchandise,28.94
2024-01-19,Pizza,35.53
2022-03-26,Tea,47.98
2022-10-06,Cake,42.3
2020-02-21,Cake,49.15
2021-09-22,Cold Drinks,40.42
2023-07-17,Cake,30.22
2023-08-22,Pizza,27.07
2021-11-13,Merchandise,44.02
2020-05-25,Pizza,11.46
2020-04-06,Snacks,34.42
2022-03-28,Cold Drinks,35.58
2024-04-22,Cold Drinks,45.36
2024-06-19,Pizza,26.54
2020-10-03,Merchandise,35.03
2021-11-24,Cold Drinks,14.75
2023-12-17,Tea,44.25
2023-07-21,Snacks,48.19
2023-02-26,Coffee,11.61
2023-02-20,Coffee,8.76
2023-07-03,Cake,23.17
2023-04-01,Snacks,49.13
2024-06-20,Merchandise,46.52
2021-01-17,Pizza,18.62
2024-12-15,Pizza,38.86
2020-02-01,Pizza,41.61
2024-12-25,Tea,9.78
2022-05-06,Cake,7.42
2023-08-17,Cake,34.46
2022-08-13,Snacks,32.24
2020-08-29,Tea,47.22
2020-12-29,Coffee,26.27
2020-02-28,Cake,26.75
2020-08-31,Cake,10.38
2020-05-14,Snacks,11.95
2024-01-30,Cake,21.07
2024-07-03,Snacks,27.22
2021-08-28,Cold Drinks,18.45
2024-06-19,Pizza,47.39
2025-02-08,Tea,11.52
2020-10-23,Coffee,39.96
2021-09-08,Coffee,44.24
2021-10-03,Cold Drinks,21.94
2022-11-18,Cake,46.02
2024-10-12,Cake,41.2
2023-11-29,Snacks,40.57
2023-10-19,Tea,35.41
2021-06-10,Cold Drinks,28.44
2023-01-03,Cold Drinks,10.71
2022-12-19,Snacks,43.46
2023-02-12,Pizza,8.55
2021-04-07,Merchandise,21.87
2021-10-05,Cake,45.55
2023-08-06,Coffee,49.35
2020-09-01,Pizza,18.83
2020-05-25,Coffee,17.27
2021-07-14,Cold Drinks,38.74
2023-07-27,Snacks,42.01
2022-08-25,Snacks,32.16
2020-11-10,Pizza,47.76
2024-10-16,Cake,21.61
2020-02-25,Snacks,48.2
2023-02-17,Coffee,27.07
2024-04-18,Coffee,10.8
2023-04-16,Cold Drinks,32.28
2022-09-06,Pizza,33.73
2020-04-13,Coffee,26.65
2020-11-25,Merchandise,44.61
2022-10-11,Snacks,25.23
2024-05-17,Cake,14.18
2024-11-06,Pizza,44.15
2024-09-16,Coffee,31.12
2021-01-11,Merchandise,21.69
2024-04-23,Snacks,39.04
2024-08-06,Tea,8.62
2022-05-30,Cold Drinks,33.56
2022-09-04,Pizza,48.82
2021-05-28,Cake,10.75
2024-08-26,Cake,24.12
2024-01-03,Pizza,27.5
2020-08-28,Pizza,24.4
2021-11-19,Pizza,37.55
2023-10-13,Cake,8.64
2022-08-12,Cold Drinks,16.45
2021-03-09,Cake,6.84
2024-08-03,Tea,10.22
2024-07-20,Snacks,34.26
2025-01-13,Snacks,21.35
2021-01-07,Snacks,15.41
2023-10-08,Pizza,5.86
2020-06-08,Cold Drinks,33.77
2025-02-24,Cold Drinks,8.9
2021-10-04,Pizza,20.85
2025-03-26,Cake,32.31
2020-06-19,Pizza,32.55
2021-09-01,Tea,30.06
2023-09-26,Pizza,15.93
2023-06-21,Merchandise,42.98
2023-10-11,Cake,49.33
2024-09-09,Pizza,27.86
2024-03-26,Tea,43.15
2021-03-31,Coffee,41.12
2020-10-26,Snacks,21.51
2020-05-07,Cake,15.82
2020-11-20,Cake,14.64
2020-10-18,Tea,22.31
2020-08-23,Cold Drinks,24.01
2020-11-22,Cold Drinks,5.51
2024-04-22,Snacks,37.19
2023-09-01,Merchandise,14.53
2021-05-03,Coffee,35.38
2021-04-24,Tea,47.63
2021-02-23,Pizza,23.99
2022-05-01,Merchandise,10.8
2020-08-16,Cold Drinks,15.5
2021-03-30,Merchandise,31.3
2020-02-15,Coffee,39.78
2024-11-21,Coffee,6.97
2024-08-30,Coffee,5.25
2024-03-06,Merchandise,13.3
2020-01-11,Tea,43.58
2022-06-30,Merchandise,13.68
2021-02-15,Tea,41.55
2023-07-13,Merchandise,12.22
2021-05-10,Coffee,6.14
2025-01-03,Snacks,46.68
2025-03-28,Pizza,39.2
2022-08-14,Cake,30.33
2022-02-27,Merchandise,19.76
2024-12-25,Cake,47.97
2024-12-16,Cake,21.61
2024-05-12,Cake,38.5
2024-09-30,Cold Drinks,15.47
2022-04-01,Merchandise,5.44
2021-12-12,Cold Drinks,44.81
2020-09-28,Snacks,29.72
2020-08-18,Cake,28.77
2020-07-02,Merchandise,21.55
2020-09-17,Pizza,19.19
2020-02-12,Merchandise,18.45
2020-06-09,Merchandise,44.94
2023-09-05,Pizza,19.94
2023-05-10,Merchandise,27.45
2023-09-14,Pizza,16.22
2023-06-06,Merchandise,48.82
2024-11-14,Cold Drinks,17.68
2024-07-10,Tea,9.84
2022-04-17,Tea,38.37
2022-10-18,Cake,49.41
2025-01-21,Tea,13.44
2022-05-18,Merchandise,7.24
2021-12-09,Pizza,14.39
2020-11-01,Merchandise,46.51
2024-04-15,Tea,8.5
2023-11-10,Pizza,11.09
2022-06-26,Cake,22.26
2020-07-14,Cold Drinks,11.63
2024-01-13,Cake,43.2
2023-02-27,Coffee,45.29
2020-04-24,Pizza,6.61
2021-01-14,Tea,21.39
2020-12-24,Merchandise,42.49
2022-08-24,Merchandise,35.53
2022-05-23,Coffee,6.61
2024-12-23,Pizza,6.95
2022-09-09,Tea,12.21
2022-12-03,Cake,22.33
2022-10-27,Snacks,25.13
2023-03-19,Coffee,34.01
2023-11-08,Cake,40.27
2021-10-13,Cold Drinks,27.19
2023-01-11,Merchandise,47.66
2024-04-12,Coffee,19.22
2020-01-22,Coffee,29.32
2020-04-20,Snacks,25.15
2021-01-22,Cake,49.65
2021-05-01,Snacks,46.7
2022-07-16,Coffee,31.72
2020-10-09,Cake,26.6
2024-01-02,Tea,42.01
2022-07-24,Coffee,41.26
2021-04-28,Snacks,19.7
2022-03-19,Snacks,19.61
2022-06-25,Snacks,27.32
2024-07-29,Snacks,17.92
2024-10-20,Snacks,16.94
2020-03-06,Merchandise,15.05
2023-05-06,Coffee,45.7
2024-02-09,Cold Drinks,21.6
2020-01-16,Tea,30.91
2024-01-19,Tea,25.39
2020-02-07,Cold Drinks,7.61
2023-04-11,Cake,37.16
2021-08-25,Merchandise,28.19
2021-01-10,Coffee,19.23
2022-04-29,Snacks,23.51
2023-02-28,Snacks,15.72
2024-01-21,Tea,21.1
2021-01-25,Tea,37.91
2021-01-27,Cold Drinks,39.67
2022-09-25,Pizza,32.65
2020-11-20,Merchandise,46.36
2020-11-11,Coffee,12.87
2020-08-15,Coffee,28.77
2021-08-23,Cake,36.22
2023-07-11,Snacks,8.33
2023-05-08,Coffee,16.38
2021-10-02,Cold Drinks,35.2
2021-12-10,Coffee,49.26
2021-07-01,Merchandise,28.53
2024-03-20,Merchandise,44.93
2023-10-03,Cake,16.47
2024-11-10,Snacks,27.64
2024-05-28,Cake,9.06
2021-04-16,Merchandise,25.48
2024-07-20,Snacks,21.05
2022-01-04,Cold Drinks,41.65
2022-08-27,Merchandise,40.87
2021-01-24,Merchandise,38.38
2023-06-08,Cold Drinks,32.25
2024-01-14,Pizza,20.42
2020-09-29,Cold Drinks,33.12
2023-11-24,Cake,37.16
2022-04-14,Tea,37.43
2023-07-20,Cold Drinks,27.06
2023-08-27,Tea,46.31
2021-03-04,Cake,6.82
2024-08-20,Pizza,13.91
2020-03-27,Merchandise,9.3
2023-02-19,Cold Drinks,23.53
2022-10-07,Merchandise,34.11
2020-04-05,Pizza,27.8
2023-08-16,Merchandise,28.27
2023-06-13,Tea,37.79
2023-10-06,Cold Drinks,35.49
2020-08-16,Pizza,10.76
2024-08-23,Snacks,19.87
2023-01-25,Coffee,8.9
2021-05-24,Cold Drinks,45.1
2023-12-17,Cake,42.86
2022-10-10,Pizza,47.87
2024-09-16,Cake,43.9
2021-06-22,Merchandise,45.29
2023-05-16,Merchandise,10.24
2024-04-28,Tea,27.42
2020-11-02,Merchandise,46.33
2021-08-02,Snacks,41.9
2021-11-20,Cake,44.43
2020-09-04,Coffee,29.68
2023-06-18,Pizza,48.87
2023-08-13,Merchandise,43.53
2021-10-27,Pizza,13.94
2020-04-12,Snacks,46.11
2024-02-02,Pizza,37.51
2020-10-19,Coffee,14.29
2021-03-24,Cold Drinks,9.73
2024-11-15,Tea,43.45
2021-04-12,Pizza,10.46
2021-09-16,Coffee,41.42
2024-11-17,Cake,37.94
2025-03-30,Pizza,9.98
2024-03-20,Cold Drinks,11.35
2024-12-02,Cold Drinks,38.97
2022-04-14,Pizza,7.21
2022-12-20,Snacks,42.49
2023-12-16,Cake,49.21
2022-03-28,Pizza,38.62
2022-12-05,Coffee,47.12
2020-11-16,Pizza,49.37
2025-03-13,Cake,12.34
2023-09-28,Coffee,10.64
2021-05-19,Tea,5.85
2020-05-12,Cake,11.89
2021-03-17,Cake,48.24
2021-11-13,Cake,7.33
2024-05-10,Cold Drinks,48.36
2023-01-01,Coffee,13.05
2021-04-26,Cake,37.73
2020-11-03,Cake,44.05
2020-10-05,Tea,35.87
2023-03-03,Cold Drinks,23.69
2021-10-19,Merchandise,39.27
2024-03-12,Cake,7.42
2021-12-10,Coffee,24.36
2024-10-30,Coffee,38.55
2024-10-25,Pizza,28.92
2021-11-26,Cake,31.31
2020-03-07,Tea,31.62
2020-07-24,Coffee,23.67
2021-09-13,Snacks,35.07
2021-07-12,Cold Drinks,7.03
2022-10-20,Tea,32.27
2022-06-16,Tea,19.37
2022-03-30,Cold Drinks,16.87
2021-01-09,Pizza,6.74
2023-10-10,Cold Drinks,35.43
2020-02-01,Cake,11.13
2022-11-17,Merchandise,8.73
2024-05-12,Coffee,21.35
2024-04-06,Cold Drinks,13.65
2022-02-11,Cake,27.56
2021-02-22,Cake,30.61
2021-12-16,Snacks,14.79
2021-12-30,Merchandise,36.64
2022-04-01,Cake,45.01
2020-09-30,Coffee,33.7
2021-05-29,Merchandise,17.09
2024-09-22,Cold Drinks,46.16
2021-08-17,Coffee,26.06
2023-07-09,Snacks,7.13
2022-08-21,Merchandise,26.7
2024-05-26,Tea,31.84
2024-06-23,Merchandise,48.61
2022-09-17,Coffee,32.74
2021-11-02,Cold Drinks,11.41
2023-12-01,Cake,40.41
2021-08-21,Snacks,48.25
2022-03-01,Merchandise,42.45
2023-06-07,Snacks,38.87
2021-05-28,Coffee,35.93
2022-06-28,Coffee,8.28
2025-02-02,Coffee,19.64
2023-02-05,Cake,38.96
2025-02-06,Tea,35.89
2022-04-13,Snacks,34.74
2020-12-13,Tea,45.83
2024-07-12,Tea,48.73
2023-07-24,Snacks,28.65
2022-05-15,Cold Drinks,47.63
2021-01-20,Coffee,28.83
2022-01-29,Tea,38.83
2021-09-24,Snacks,7.13
2021-03-03,Merchandise,31.57
2022-07-04,Pizza,16.1
2020-07-23,Tea,24.08
2021-05-19,Coffee,49.54
2020-10-31,Cake,27.29
2021-12-17,Snacks,39.2
2020-03-10,Tea,45.75
2020-08-10,Coffee,19.2
2023-12-18,Pizza,24.58
2025-02-02,Coffee,5.72
2021-02-21,Snacks,46.8
2022-07-28,Merchandise,43.62
2024-12-16,Coffee,22.9
2023-12-29,Snacks,9.71
2021-04-24,Tea,42.53
2023-09-07,Merchandise,11.58
2023-12-04,Snacks,8.32
2020-08-02,Snacks,26.92
2022-01-13,Merchandise,46.62
2021-06-26,Cold Drinks,43.37
2023-10-25,Coffee,9.64
2022-04-14,Coffee,32.59
2021-06-03,Tea,28.16
2021-01-21,Tea,45.33
2020-07-01,Cold Drinks,33.44
2024-08-04,Cake,26.12
2022-06-28,Cake,10.8
2022-06-10,Tea,31.12
2020-07-07,Merchandise,30.34
2021-10-19,Cake,19.56
2022-08-30,Cold Drinks,48.36
2020-10-10,Cake,17.98
2022-07-26,Merchandise,31.53
2022-10-15,Coffee,17.07
2023-07-20,Snacks,18.46
2021-03-19,Coffee,13.67
2022-01-22,Snacks,32.81
2024-11-17,Merchandise,5.05
2022-05-11,Cake,11.6
2023-02-04,Merchandise,8.47
2021-05-29,Coffee,10.41
2024-09-12,Merchandise,30.28
2024-03-15,Coffee,25.16
2022-11-04,Merchandise,15.08
2021-04-08,Pizza,32.29
2024-11-10,Tea,34.34
2020-06-23,Coffee,5.7
2021-05-26,Snacks,30.75
2020-02-26,Cake,29.55
2024-11-02,Cake,13.86
2021-12-06,Pizza,22.9
2023-11-25,Coffee,12.75
2022-01-30,Tea,19.17
2022-03-24,Cold Drinks,41.84
2020-07-16,Cake,43.48
2021-11-27,Pizza,49.26
2021-05-09,Cold Drinks,33.3
2024-06-07,Tea,24.18
2021-12-27,Snacks,6.27
2024-04-09,Cake,17.6
2020-10-28,Merchandise,34.32
2023-02-24,Merchandise,6.65
2020-03-04,Coffee,21.07
2022-04-28,Cold Drinks,9.94
2023-12-10,Pizza,36.22
2020-09-16,Cake,32.7
2021-06-20,Tea,36.46
2023-10-17,Cold Drinks,32.34
2020-04-10,Tea,10.44
2024-02-17,Snacks,32.84
2022-07-01,Cake,14.71
2024-09-07,Tea,24.42
2020-03-31,Cold Drinks,31.31
2022-01-12,Tea,11.06
2022-05-03,Cake,27.77
2023-11-08,Merchandise,49.91
2021-05-10,Cake,26.26
2023-08-30,Merchandise,42.16
2020-07-23,Coffee,14.62
2021-10-07,Coffee,30.99
2024-04-19,Cold Drinks,10.49
2025-03-23,Merchandise,32.91
2021-04-24,Cold Drinks,38.06
2023-06-18,Cake,22.54
2025-03-12,Snacks,29.36
2023-06-11,Pizza,42.96
2024-12-03,Tea,26.03
2024-05-18,Coffee,12.78
2022-11-02,Coffee,26.2
2021-06-20,Merchandise,23.46
2022-06-23,Snacks,7.87
2023-06-06,Cake,6.31
2021-03-29,Snacks,9.34
2021-01-20,Cold Drinks,49.3
2021-09-15,Pizza,34.95
2023-09-10,Merchandise,10.87
2021-06-06,Snacks,7.07
2020-09-14,Cold Drinks,43.99
2023-02-27,Pizza,27.91
2020-05-27,Tea,18.25
2021-01-23,Cake,33.13
2023-02-27,Cold Drinks,11.8
2021-11-27,Cake,18.51
2020-11-16,Snacks,32.01
2022-08-22,Coffee,39.16
2020-06-01,Tea,47.13
2024-12-17,Pizza,32.27
2020-12-16,Cake,24.39
2023-05-20,Cake,28.43
2023-12-22,Coffee,7.84
2024-04-18,Snacks,26.98
2020-03-19,Coffee,17.94
2025-03-11,Merchandise,20.24
2022-03-18,Pizza,11.12
2021-05-02,Coffee,48.15
2020-05-16,Cold Drinks,20.38
2020-09-25,Tea,42.45
2021-07-25,Pizza,19.98
2021-11-17,Cake,33.01
2024-10-28,Snacks,33.85
2021-01-14,Merchandise,30.17
2021-03-18,Tea,24.74
2021-07-12,Cake,6.74
2020-01-05,Cake,36.43
2022-07-03,Cold Drinks,18.7
2025-02-13,Snacks,25.79
2023-10-03,Pizza,44.67
2024-03-20,Snacks,39.2
2023-06-10,Pizza,43.46
2023-08-12,Snacks,30.44
2024-03-09,Cold Drinks,19.02
2024-01-30,Pizza,31.42
2024-09-01,Merchandise,15.21
2023-06-03,Snacks,11.83
2020-08-11,Tea,46.61
2024-08-28,Pizza,47.65
2021-01-18,Snacks,15.21
2025-02-06,Snacks,11.73
2024-02-17,Tea,22.78
2021-07-20,Merchandise,13.02
2022-07-15,Cake,40.83
2024-03-14,Snacks,38.83
2023-07-21,Coffee,45.05
2022-12-18,Pizza,48.7
2021-12-02,Tea,16.1
2022-12-14,Pizza,26.07
2020-01-11,Coffee,42.1
2021-04-17,Cake,13.14
2023-10-02,Merchandise,32.53
2024-08-31,Coffee,43.11
2022-10-16,Coffee,10.27
2020-01-06,Pizza,48.66
2023-09-22,Tea,15.57
2020-02-14,Merchandise,48.31
2022-03-27,Cake,38.53
2020-08-14,Pizza,38.72
2022-07-13,Pizza,12.38
2020-11-22,Merchandise,27.86
2023-11-29,Cold Drinks,46.15
2020-10-05,Merchandise,19.55
2022-12-04,Cake,31.38
2022-06-01,Coffee,46.9
2020-01-27,Cold Drinks,21.72
2020-11-07,Pizza,30.76
2020-02-16,Pizza,14.74
2020-09-18,Coffee,31.94
2023-07-27,Cake,14.71
2023-05-10,Coffee,47.55
2024-05-19,Cold Drinks,17.24
2023-05-01,Cold Drinks,48.49
2022-01-22,Pizza,16.13
2021-10-28,Merchandise,20.96
2023-03-23,Pizza,6.7
2023-10-07,Coffee,16.02
2021-12-10,Snacks,38.47
2024-11-11,Cold Drinks,38.99
2020-05-26,Merchandise,18.12
2022-10-06,Cold Drinks,11
2024-11-26,Cake,27.1
2023-03-20,Snacks,35.58
2024-05-14,Merchandise,22.84
2021-04-15,Tea,28.55
2023-10-27,Cold Drinks,48.42
2020-06-16,Cold Drinks,6.74
2024-07-20,Cold Drinks,12.17
2021-05-11,Pizza,33.84
2024-08-26,Coffee,23.74
2022-04-29,Coffee,47.7
2024-12-13,Merchandise,41.41
2022-06-12,Snacks,12.37
2023-06-23,Tea,47.3
2024-09-29,Merchandise,6.56
2024-11-20,Coffee,10.79
2023-10-20,Tea,44.21
2022-06-30,Pizza,20.97
2024-05-25,Coffee,27.94
2021-02-28,Cold Drinks,40.13
2021-10-31,Snacks,39.38
2022-09-02,Pizza,30.72
2025-01-01,Pizza,39.32
2022-06-14,Snacks,37.65
2023-04-22,Tea,40.36
2022-08-15,Coffee,32.67
2025-01-28,Cold Drinks,34.09
2022-11-15,Cake,41.28
2024-12-11,Pizza,23.17
2021-01-14,Snacks,8.79
2022-04-28,Cold Drinks,41.18
2023-03-14,Pizza,36.38
2024-10-19,Tea,29.27
2021-10-16,Tea,19.44
2020-09-05,Merchandise,37.2
2020-10-03,Snacks,26.6
2022-05-16,Coffee,15.16
2025-02-10,Snacks,48.99
2020-06-09,Merchandise,40.6
2021-09-11,Pizza,16.37
2023-09-23,Pizza,22.59
2020-01-02,Cake,49.61
2024-03-18,Tea,27.59
2021-11-03,Coffee,31.67
2025-02-07,Tea,40.9
2023-11-20,Cold Drinks,7.74
2023-12-22,Pizza,48.24
2020-06-14,Merchandise,25.06
2021-07-12,Coffee,23.86
2024-08-14,Cold Drinks,32.35
2023-08-27,Snacks,30.65
2021-08-08,Cake,23.63
2024-02-06,Cake,44.42
2020-10-01,Merchandise,49.15
2023-02-06,Tea,22.79
2024-08-30,Cake,45.14
2020-02-17,Tea,14.27
2020-10-09,Pizza,29.05
2021-03-10,Pizza,27.08
2024-01-22,Cake,9.86
2024-11-06,Pizza,23.31
2024-12-01,Pizza,43.57
2021-02-20,Cake,27.1
2021-11-19,Cake,40.39
2023-01-10,Tea,48.94
2020-03-26,Coffee,28.73
2025-04-02,Cake,31.37
2021-08-03,Tea,38.76
2022-11-05,Pizza,42.84
2022-04-10,Coffee,17.97
2022-08-24,Tea,26.08
2023-09-04,Snacks,13.74
2023-02-09,Cake,25.92
2024-02-19,Cold Drinks,8.1
2023-11-06,Tea,23.69
2021-08-19,Cake,8.3
2022-11-29,Pizza,23.98
2020-11-21,Cold Drinks,19.63
2020-01-12,Snacks,25.33
2021-07-24,Tea,22.44
2023-03-19,Cold Drinks,24.8
2022-01-26,Pizza,10.36
2024-11-13,Coffee,5.31
2024-02-08,Pizza,38.87
2024-12-26,Pizza,29.17
2022-06-15,Cake,49.1
2020-01-06,Cake,43.11
2022-12-15,Snacks,35.49
2024-04-20,Pizza,39.93
2024-11-06,Cake,38.5
2022-11-21,Merchandise,49.36
2023-11-23,Coffee,40.56
2024-04-01,Merchandise,47.04
2020-10-02,Pizza,43.82
2022-06-06,Pizza,44.15
2024-06-23,Pizza,39.43
2021-02-01,Coffee,20.31
2024-11-11,Cold Drinks,11.13
2020-12-11,Snacks,31.58
2023-03-07,Merchandise,18.45
2022-04-08,Cold Drinks,21.32
2024-01-31,Merchandise,28.09
2020-05-30,Snacks,25.16
2022-12-07,Coffee,22.88
2020-05-31,Pizza,12.14
2021-03-17,Cake,8.45
2025-03-11,Merchandise,33.86
2021-10-04,Merchandise,49.46
2024-01-29,Snacks,45.75
2022-09-06,Cake,34.26
2021-11-19,Cold Drinks,30.79
2022-08-31,Coffee,46.09
2023-02-12,Pizza,43.01
2022-12-06,Tea,28.1
2022-02-07,Coffee,46.45
2025-04-08,Snacks,26.56
2024-06-16,Merchandise,23
2021-11-14,Cake,12.1
2022-08-10,Merchandise,47.04
2020-03-18,Snacks,30.04
2022-11-08,Coffee,6.22
2023-03-09,Merchandise,6.9
2023-06-21,Tea,30.98
2024-11-04,Snacks,48.72
2024-06-20,Coffee,35.88
2020-02-13,Cake,8.79
2023-01-20,Cold Drinks,21.07
2022-06-08,Coffee,31.34
2022-11-23,Pizza,34.82
2022-09-11,Tea,15.41
2023-02-15,Pizza,21.92
2022-03-07,Merchandise,5.76
2024-06-28,Coffee,8.11
2021-04-08,Tea,5.24
2025-04-11,Tea,28.44
2022-02-11,Tea,30.92
2021-05-03,Snacks,9.78
2022-06-23,Snacks,5.71
2022-09-15,Coffee,23.09
2025-01-11,Pizza,27.44
2020-04-26,Pizza,35.02
2024-09-16,Coffee,31.51
2023-01-01,Coffee,35.77
2020-05-22,Merchandise,19.45
2020-06-27,Merchandise,14.03
2023-06-26,Cold Drinks,37.54
2025-03-21,Coffee,45.48
2022-09-13,Cake,5.85
2021-04-18,Cold Drinks,42.19
2023-04-22,Pizza,40.33
2022-04-19,Snacks,15.56
2020-05-17,Cold Drinks,6.6
2023-04-16,Snacks,14.31
2021-01-09,Tea,38.66
2021-02-06,Coffee,24.36
2020-02-28,Merchandise,25.11
2021-03-31,Tea,24.1
2020-09-09,Snacks,16.29
2020-06-19,Cold Drinks,15.08
2023-03-19,Coffee,12.07
2021-03-16,Cold Drinks,6.26
2023-08-09,Snacks,5.05
2021-04-02,Cake,18.04
2020-06-25,Cold Drinks,45.94
2023-07-19,Tea,41.75
2021-02-23,Coffee,38.62
2020-10-22,Cold Drinks,5.74
2020-04-11,Cake,26.66
2024-05-23,Cake,10.98
2023-03-06,Merchandise,48.37
2020-01-17,Cold Drinks,26.97
2023-07-07,Coffee,46.5
2020-10-14,Pizza,7.64
2020-03-15,Merchandise,19.64
2020-01-18,Cake,9.64
2020-08-14,Coffee,21.55
2023-10-17,Coffee,17.94
2021-04-16,Coffee,23.39
2024-09-04,Coffee,38.38
2024-07-07,Merchandise,49.38
2023-07-09,Snacks,41.91
2020-10-30,Cold Drinks,27.34
2024-10-17,Pizza,12.8
2022-11-03,Coffee,36.12
2022-11-25,Cold Drinks,35.96
2021-09-17,Tea,46.92
2023-09-03,Coffee,10.78
2022-01-04,Cold Drinks,6.62
2022-09-23,Merchandise,33.75
2022-02-26,Coffee,43.62
2020-06-29,Snacks,22
2023-04-18,Cake,23.3
2023-11-07,Pizza,5.71
2024-01-04,Merchandise,15.53
2024-04-15,Coffee,32.1
2023-01-01,Coffee,31.62
2024-08-17,Pizza,17.18
2022-08-21,Coffee,14.52
2020-03-11,Cake,13.04
2023-09-08,Coffee,37.77
2021-10-11,Snacks,43.94
2025-01-29,Cold Drinks,34.62
2020-02-15,Merchandise,38.02
